sector_serial,sector,ib,ib_channel,iphi,ieta,bias,offset
2,25,5,47,200,93,69.33,330
2,25,5,48,207,94,69.33,330
2,25,5,49,207,95,69.33,330
2,25,5,50,206,94,69.33,330
2,25,5,51,206,95,69.33,330
2,25,5,52,205,94,69.33,330
2,25,5,53,205,95,69.33,330
2,25,5,54,204,94,69.33,330
2,25,5,55,204,95,69.33,330
2,25,5,56,203,94,69.33,330
2,25,5,57,203,95,69.33,330
2,25,5,58,202,94,69.33,330
2,25,5,59,202,95,69.33,330
2,25,5,60,201,94,69.33,330
2,25,5,61,201,95,69.33,330
2,25,5,62,200,94,69.33,330
2,25,5,63,200,95,69.33,330
3,40,0,0,64,47,69.33,330
3,40,0,1,64,46,69.33,330
3,40,0,2,65,47,69.33,330
3,40,0,3,65,46,69.33,330
3,40,0,4,66,47,69.33,330
3,40,0,5,66,46,69.33,330
3,40,0,6,67,47,69.33,330
3,40,0,7,67,46,69.33,330
3,40,0,8,68,47,69.33,330
3,40,0,9,68,46,69.33,330
3,40,0,10,69,47,69.33,330
3,40,0,11,69,46,69.33,330
3,40,0,12,70,47,69.33,330
3,40,0,13,70,46,69.33,330
3,40,0,14,71,47,69.33,330
3,40,0,15,71,46,69.33,330
3,40,0,16,64,45,69.33,330
3,40,0,17,64,44,69.33,330
3,40,0,18,65,45,69.33,330
3,40,0,19,65,44,69.33,330
3,40,0,20,66,45,69.33,330
3,40,0,21,66,44,69.33,330
3,40,0,22,67,45,69.33,330
3,40,0,23,67,44,69.33,330
3,40,0,24,68,45,69.33,330
3,40,0,25,68,44,69.33,330
3,40,0,26,69,45,69.33,330
3,40,0,27,69,44,69.33,330
3,40,0,28,70,45,69.33,330
3,40,0,29,70,44,69.33,330
3,40,0,30,71,45,69.33,330
3,40,0,31,71,44,69.33,330
3,40,0,32,64,43,69.33,330
3,40,0,33,64,42,69.33,330
3,40,0,34,65,43,69.33,330
3,40,0,35,65,42,69.33,330
3,40,0,36,66,43,69.33,330
3,40,0,37,66,42,69.33,330
3,40,0,38,67,43,69.33,330
3,40,0,39,67,42,69.33,330
3,40,0,40,68,43,69.33,330
3,40,0,41,68,42,69.33,330
3,40,0,42,69,43,69.33,330
3,40,0,43,69,42,69.33,330
3,40,0,44,70,43,69.33,330
3,40,0,45,70,42,69.33,330
3,40,0,46,71,43,69.33,330
3,40,0,47,71,42,69.33,330
3,40,0,48,64,41,69.33,330
3,40,0,49,64,40,69.33,330
3,40,0,50,65,41,69.33,330
3,40,0,51,65,40,69.33,330
3,40,0,52,66,41,69.33,330
3,40,0,53,66,40,69.33,330
3,40,0,54,67,41,69.33,330
3,40,0,55,67,40,69.33,330
3,40,0,56,68,41,69.33,330
3,40,0,57,68,40,69.33,330
3,40,0,58,69,41,69.33,330
3,40,0,59,69,40,69.33,330
3,40,0,60,70,41,69.33,330
3,40,0,61,70,40,69.33,330
3,40,0,62,71,41,69.33,330
3,40,0,63,71,40,69.33,330
3,40,1,0,64,39,69.33,330
3,40,1,1,64,38,69.33,330
3,40,1,2,65,39,69.33,330
3,40,1,3,65,38,69.33,330
3,40,1,4,66,39,69.33,330
3,40,1,5,66,38,69.33,330
3,40,1,6,67,39,69.33,330
3,40,1,7,67,38,69.33,330
3,40,1,8,68,39,69.33,330
3,40,1,9,68,38,69.33,330
3,40,1,10,69,39,69.33,330
3,40,1,11,69,38,69.33,330
3,40,1,12,70,39,69.33,330
3,40,1,13,70,38,69.33,330
3,40,1,14,71,39,69.33,330
3,40,1,15,71,38,69.33,330
3,40,1,16,64,37,69.33,330
3,40,1,17,64,36,69.33,330
3,40,1,18,65,37,69.33,330
3,40,1,19,65,36,69.33,330
3,40,1,20,66,37,69.33,330
3,40,1,21,66,36,69.33,330
3,40,1,22,67,37,69.33,330
3,40,1,23,67,36,69.33,330
3,40,1,24,68,37,69.33,330
3,40,1,25,68,36,69.33,330
3,40,1,26,69,37,69.33,330
3,40,1,27,69,36,69.33,330
3,40,1,28,70,37,69.33,330
3,40,1,29,70,36,69.33,330
3,40,1,30,71,37,69.33,330
3,40,1,31,71,36,69.33,330
3,40,1,32,64,35,69.33,330
3,40,1,33,64,34,69.33,330
3,40,1,34,65,35,69.33,330
3,40,1,35,65,34,69.33,330
3,40,1,36,66,35,69.33,330
3,40,1,37,66,34,69.33,330
3,40,1,38,67,35,69.33,330
3,40,1,39,67,34,69.33,330
3,40,1,40,68,35,69.33,330
3,40,1,41,68,34,69.33,330
3,40,1,42,69,35,69.33,330
3,40,1,43,69,34,69.33,330
3,40,1,44,70,35,69.33,330
3,40,1,45,70,34,69.33,330
3,40,1,46,71,35,69.33,330
3,40,1,47,71,34,69.33,330
3,40,1,48,64,33,69.33,330
3,40,1,49,64,32,69.33,330
3,40,1,50,65,33,69.33,330
3,40,1,51,65,32,69.33,330
3,40,1,52,66,33,69.33,330
3,40,1,53,66,32,69.33,330
3,40,1,54,67,33,69.33,330
3,40,1,55,67,32,69.33,330
3,40,1,56,68,33,69.33,330
3,40,1,57,68,32,69.33,330
3,40,1,58,69,33,69.33,330
3,40,1,59,69,32,69.33,330
3,40,1,60,70,33,69.33,330
3,40,1,61,70,32,69.33,330
3,40,1,62,71,33,69.33,330
3,40,1,63,71,32,69.33,330
3,40,2,0,64,31,69.33,330
3,40,2,1,64,30,69.33,330
3,40,2,2,65,31,69.33,330
3,40,2,3,65,30,69.33,330
3,40,2,4,66,31,69.33,330
3,40,2,5,66,30,69.33,330
3,40,2,6,67,31,69.33,330
3,40,2,7,67,30,69.33,330
3,40,2,8,68,31,69.33,330
3,40,2,9,68,30,69.33,330
3,40,2,10,69,31,69.33,330
3,40,2,11,69,30,69.33,330
3,40,2,12,70,31,69.33,330
3,40,2,13,70,30,69.33,330
3,40,2,14,71,31,69.33,330
3,40,2,15,71,30,69.33,330
3,40,2,16,64,29,69.33,330
3,40,2,17,64,28,69.33,330
3,40,2,18,65,29,69.33,330
3,40,2,19,65,28,69.33,330
3,40,2,20,66,29,69.33,330
3,40,2,21,66,28,69.33,330
3,40,2,22,67,29,69.33,330
3,40,2,23,67,28,69.33,330
3,40,2,24,68,29,69.33,330
3,40,2,25,68,28,69.33,330
3,40,2,26,69,29,69.33,330
3,40,2,27,69,28,69.33,330
3,40,2,28,70,29,69.33,330
3,40,2,29,70,28,69.33,330
3,40,2,30,71,29,69.33,330
3,40,2,31,71,28,69.33,330
3,40,2,32,64,27,69.33,330
3,40,2,33,64,26,69.33,330
3,40,2,34,65,27,69.33,330
3,40,2,35,65,26,69.33,330
3,40,2,36,66,27,69.33,330
3,40,2,37,66,26,69.33,330
3,40,2,38,67,27,69.33,330
3,40,2,39,67,26,69.33,330
3,40,2,40,68,27,69.33,330
3,40,2,41,68,26,69.33,330
3,40,2,42,69,27,69.33,330
3,40,2,43,69,26,69.33,330
3,40,2,44,70,27,69.33,330
3,40,2,45,70,26,69.33,330
3,40,2,46,71,27,69.33,330
3,40,2,47,71,26,69.33,330
3,40,2,48,64,25,69.33,330
3,40,2,49,64,24,69.33,330
3,40,2,50,65,25,69.33,330
3,40,2,51,65,24,69.33,330
3,40,2,52,66,25,69.33,330
3,40,2,53,66,24,69.33,330
3,40,2,54,67,25,69.33,330
3,40,2,55,67,24,69.33,330
3,40,2,56,68,25,69.33,330
3,40,2,57,68,24,69.33,330
3,40,2,58,69,25,69.33,330
3,40,2,59,69,24,69.33,330
3,40,2,60,70,25,69.33,330
3,40,2,61,70,24,69.33,330
3,40,2,62,71,25,69.33,330
3,40,2,63,71,24,69.33,330
3,40,3,0,64,23,69.33,330
3,40,3,1,64,22,69.33,330
3,40,3,2,65,23,69.33,330
3,40,3,3,65,22,69.33,330
3,40,3,4,66,23,69.33,330
3,40,3,5,66,22,69.33,330
3,40,3,6,67,23,69.33,330
3,40,3,7,67,22,69.33,330
3,40,3,8,68,23,69.33,330
3,40,3,9,68,22,69.33,330
3,40,3,10,69,23,69.33,330
3,40,3,11,69,22,69.33,330
3,40,3,12,70,23,69.33,330
3,40,3,13,70,22,69.33,330
3,40,3,14,71,23,69.33,330
3,40,3,15,71,22,69.33,330
3,40,3,16,64,21,69.33,330
3,40,3,17,64,20,69.33,330
3,40,3,18,65,21,69.33,330
3,40,3,19,65,20,69.33,330
3,40,3,20,66,21,69.33,330
3,40,3,21,66,20,69.33,330
3,40,3,22,67,21,69.33,330
3,40,3,23,67,20,69.33,330
3,40,3,24,68,21,69.33,330
3,40,3,25,68,20,69.33,330
3,40,3,26,69,21,69.33,330
3,40,3,27,69,20,69.33,330
3,40,3,28,70,21,69.33,330
3,40,3,29,70,20,69.33,330
3,40,3,30,71,21,69.33,330
3,40,3,31,71,20,69.33,330
3,40,3,32,64,19,69.33,330
3,40,3,33,64,18,69.33,330
3,40,3,34,65,19,69.33,330
3,40,3,35,65,18,69.33,330
3,40,3,36,66,19,69.33,330
3,40,3,37,66,18,69.33,330
3,40,3,38,67,19,69.33,330
3,40,3,39,67,18,69.33,330
3,40,3,40,68,19,69.13,130
3,40,3,41,68,18,69.13,130
3,40,3,42,69,19,69.13,130
3,40,3,43,69,18,69.13,130
3,40,3,44,70,19,69.33,330
3,40,3,45,70,18,69.33,330
3,40,3,46,71,19,69.33,330
3,40,3,47,71,18,69.33,330
3,40,3,48,64,17,69.33,330
3,40,3,49,64,16,69.33,330
3,40,3,50,65,17,69.33,330
3,40,3,51,65,16,69.33,330
3,40,3,52,66,17,69.33,330
3,40,3,53,66,16,69.33,330
3,40,3,54,67,17,69.33,330
3,40,3,55,67,16,69.33,330
3,40,3,56,68,17,69.33,330
3,40,3,57,68,16,69.33,330
3,40,3,58,69,17,69.33,330
3,40,3,59,69,16,69.33,330
3,40,3,60,70,17,69.33,330
3,40,3,61,70,16,69.33,330
3,40,3,62,71,17,69.33,330
3,40,3,63,71,16,69.33,330
3,40,4,0,64,15,69.33,330
3,40,4,1,64,14,69.33,330
3,40,4,2,65,15,69.33,330
3,40,4,3,65,14,69.33,330
3,40,4,4,66,15,69.13,130
3,40,4,5,66,14,69.13,130
3,40,4,6,67,15,69.13,130
3,40,4,7,67,14,69.13,130
3,40,4,8,68,15,69.13,130
3,40,4,9,68,14,69.13,130
3,40,4,10,69,15,69.13,130
3,40,4,11,69,14,69.13,130
3,40,4,12,70,15,69.13,130
3,40,4,13,70,14,69.13,130
3,40,4,14,71,15,69.13,130
3,40,4,15,71,14,69.13,130
3,40,4,16,64,13,69.13,130
3,40,4,17,64,12,69.13,130
3,40,4,18,65,13,69.13,130
3,40,4,19,65,12,69.13,130
3,40,4,20,66,13,69.13,130
3,40,4,21,66,12,69.13,130
3,40,4,22,67,13,69.13,130
3,40,4,23,67,12,69.13,130
3,40,4,24,68,13,69.13,130
3,40,4,25,68,12,69.13,130
3,40,4,26,69,13,69.13,130
3,40,4,27,69,12,69.13,130
3,40,4,28,70,13,69.13,130
3,40,4,29,70,12,69.13,130
3,40,4,30,71,13,69.13,130
3,40,4,31,71,12,69.13,130
3,40,4,32,64,11,69.13,130
3,40,4,33,64,10,69.13,130
3,40,4,34,65,11,69.13,130
3,40,4,35,65,10,69.13,130
3,40,4,36,66,11,69.13,130
3,40,4,37,66,10,69.13,130
3,40,4,38,67,11,69.13,130
3,40,4,39,67,10,69.13,130
3,40,4,40,68,11,69.13,130
3,40,4,41,68,10,69.13,130
3,40,4,42,69,11,69.13,130
3,40,4,43,69,10,69.13,130
3,40,4,44,70,11,69.13,130
3,40,4,45,70,10,69.13,130
3,40,4,46,71,11,69.13,130
3,40,4,47,71,10,69.13,130
3,40,4,48,64,9,69.13,130
3,40,4,49,64,8,69.13,130
3,40,4,50,65,9,69.13,130
3,40,4,51,65,8,69.13,130
3,40,4,52,66,9,69.13,130
3,40,4,53,66,8,69.13,130
3,40,4,54,67,9,69.13,130
3,40,4,55,67,8,69.13,130
3,40,4,56,68,9,69.13,130
3,40,4,57,68,8,69.13,130
3,40,4,58,69,9,69.13,130
3,40,4,59,69,8,69.13,130
3,40,4,60,70,9,69.13,130
3,40,4,61,70,8,69.13,130
3,40,4,62,71,9,69.13,130
3,40,4,63,71,8,69.13,130
3,40,5,0,64,7,69.13,130
3,40,5,1,64,6,69.13,130
3,40,5,2,65,7,69.13,130
3,40,5,3,65,6,69.13,130
3,40,5,4,66,7,69.13,130
3,40,5,5,66,6,69.13,130
3,40,5,6,67,7,69.13,130
3,40,5,7,67,6,69.13,130
3,40,5,8,68,7,69.13,130
3,40,5,9,68,6,69.13,130
3,40,5,10,69,7,69.13,130
3,40,5,11,69,6,69.13,130
3,40,5,12,70,7,69.13,130
3,40,5,13,70,6,69.13,130
3,40,5,14,71,7,69.13,130
3,40,5,15,71,6,69.13,130
3,40,5,16,64,5,69.13,130
3,40,5,17,64,4,69.13,130
3,40,5,18,65,5,69.13,130
3,40,5,19,65,4,69.13,130
3,40,5,20,66,5,69.13,130
3,40,5,21,66,4,69.13,130
3,40,5,22,67,5,69.13,130
3,40,5,23,67,4,69.13,130
3,40,5,24,68,5,69.13,130
3,40,5,25,68,4,69.13,130
3,40,5,26,69,5,69.13,130
3,40,5,27,69,4,69.13,130
3,40,5,28,70,5,69.13,130
3,40,5,29,70,4,69.13,130
3,40,5,30,71,5,69.13,130
3,40,5,31,71,4,69.13,130
3,40,5,32,64,3,69.13,130
3,40,5,33,64,2,69.13,130
3,40,5,34,65,3,69.13,130
3,40,5,35,65,2,69.13,130
3,40,5,36,66,3,69.13,130
3,40,5,37,66,2,69.13,130
3,40,5,38,67,3,69.13,130
3,40,5,39,67,2,69.13,130
3,40,5,40,68,3,69.13,130
3,40,5,41,68,2,69.13,130
3,40,5,42,69,3,69.13,130
3,40,5,43,69,2,69.13,130
3,40,5,44,70,3,69.13,130
3,40,5,45,70,2,69.13,130
3,40,5,46,71,3,69.13,130
3,40,5,47,71,2,69.13,130
3,40,5,48,64,1,69.13,130
3,40,5,49,64,0,69.13,130
3,40,5,50,65,1,69.13,130
3,40,5,51,65,0,69.13,130
3,40,5,52,66,1,69.13,130
3,40,5,53,66,0,69.13,130
3,40,5,54,67,1,69.13,130
3,40,5,55,67,0,69.13,130
3,40,5,56,68,1,69.13,130
3,40,5,57,68,0,69.13,130
3,40,5,58,69,1,69.13,130
3,40,5,59,69,0,69.13,130
3,40,5,60,70,1,69.13,130
3,40,5,61,70,0,69.13,130
3,40,5,62,71,1,69.13,130
3,40,5,63,71,0,69.13,130
4,24,0,0,199,48,69.13,130
4,24,0,1,199,49,69.13,130
4,24,0,2,198,48,69.13,130
4,24,0,3,198,49,69.13,130
4,24,0,4,197,48,69.13,130
4,24,0,5,197,49,69.13,130
4,24,0,6,196,48,69.13,130
4,24,0,7,196,49,69.13,130
4,24,0,8,195,48,69.13,130
4,24,0,9,195,49,69.13,130
4,24,0,10,194,48,69.13,130
4,24,0,11,194,49,69.13,130
4,24,0,12,193,48,69.13,130
4,24,0,13,193,49,69.13,130
4,24,0,14,192,48,69.13,130
4,24,0,15,192,49,69.13,130
4,24,0,16,199,50,69.13,130
4,24,0,17,199,51,69.13,130
4,24,0,18,198,50,69.13,130
4,24,0,19,198,51,69.13,130
4,24,0,20,197,50,69.13,130
4,24,0,21,197,51,69.13,130
4,24,0,22,196,50,69.13,130
4,24,0,23,196,51,69.13,130
4,24,0,24,195,50,69.13,130
4,24,0,25,195,51,69.13,130
4,24,0,26,194,50,69.13,130
4,24,0,27,194,51,69.13,130
4,24,0,28,193,50,69.13,130
4,24,0,29,193,51,69.13,130
4,24,0,30,192,50,69.13,130
4,24,0,31,192,51,69.13,130
4,24,0,32,199,52,69.13,130
4,24,0,33,199,53,69.13,130
4,24,0,34,198,52,69.13,130
4,24,0,35,198,53,69.13,130
4,24,0,36,197,52,69.13,130
4,24,0,37,197,53,69.13,130
4,24,0,38,196,52,69.13,130
4,24,0,39,196,53,69.13,130
4,24,0,40,195,52,69.13,130
4,24,0,41,195,53,69.13,130
4,24,0,42,194,52,69.13,130
4,24,0,43,194,53,69.13,130
4,24,0,44,193,52,69.13,130
4,24,0,45,193,53,69.13,130
4,24,0,46,192,52,69.13,130
4,24,0,47,192,53,69.13,130
4,24,0,48,199,54,69.13,130
4,24,0,49,199,55,69.13,130
4,24,0,50,198,54,69.13,130
4,24,0,51,198,55,69.13,130
4,24,0,52,197,54,69.13,130
4,24,0,53,197,55,69.13,130
4,24,0,54,196,54,69.13,130
4,24,0,55,196,55,69.13,130
4,24,0,56,195,54,69.13,130
4,24,0,57,195,55,69.13,130
4,24,0,58,194,54,69.13,130
4,24,0,59,194,55,69.13,130
4,24,0,60,193,54,69.13,130
4,24,0,61,193,55,69.13,130
4,24,0,62,192,54,69.13,130
4,24,0,63,192,55,69.13,130
4,24,1,0,199,56,69.13,130
4,24,1,1,199,57,69.13,130
4,24,1,2,198,56,69.13,130
4,24,1,3,198,57,69.13,130
4,24,1,4,197,56,69.13,130
4,24,1,5,197,57,69.13,130
4,24,1,6,196,56,69.13,130
4,24,1,7,196,57,69.13,130
4,24,1,8,195,56,69.13,130
4,24,1,9,195,57,69.13,130
4,24,1,10,194,56,69.13,130
4,24,1,11,194,57,69.13,130
4,24,1,12,193,56,69.13,130
4,24,1,13,193,57,69.13,130
4,24,1,14,192,56,69.13,130
4,24,1,15,192,57,69.13,130
4,24,1,16,199,58,69.13,130
4,24,1,17,199,59,69.13,130
4,24,1,18,198,58,69.13,130
4,24,1,19,198,59,69.13,130
4,24,1,20,197,58,69.13,130
4,24,1,21,197,59,69.13,130
4,24,1,22,196,58,69.13,130
4,24,1,23,196,59,69.13,130
4,24,1,24,195,58,69.13,130
4,24,1,25,195,59,69.13,130
4,24,1,26,194,58,69.13,130
4,24,1,27,194,59,69.13,130
4,24,1,28,193,58,69.13,130
4,24,1,29,193,59,69.13,130
4,24,1,30,192,58,69.13,130
4,24,1,31,192,59,69.13,130
4,24,1,32,199,60,69.13,130
4,24,1,33,199,61,69.13,130
4,24,1,34,198,60,69.13,130
4,24,1,35,198,61,69.13,130
4,24,1,36,197,60,69.13,130
4,24,1,37,197,61,69.13,130
4,24,1,38,196,60,69.13,130
4,24,1,39,196,61,69.13,130
4,24,1,40,195,60,69.13,130
4,24,1,41,195,61,69.13,130
4,24,1,42,194,60,69.13,130
4,24,1,43,194,61,69.13,130
4,24,1,44,193,60,69.13,130
4,24,1,45,193,61,69.13,130
4,24,1,46,192,60,69.13,130
4,24,1,47,192,61,69.13,130
4,24,1,48,199,62,69.13,130
4,24,1,49,199,63,69.13,130
4,24,1,50,198,62,69.13,130
4,24,1,51,198,63,69.13,130
4,24,1,52,197,62,69.13,130
4,24,1,53,197,63,69.13,130
4,24,1,54,196,62,69.13,130
4,24,1,55,196,63,69.13,130
4,24,1,56,195,62,69.13,130
4,24,1,57,195,63,69.13,130
4,24,1,58,194,62,69.13,130
4,24,1,59,194,63,69.13,130
4,24,1,60,193,62,69.13,130
4,24,1,61,193,63,69.13,130
4,24,1,62,192,62,69.13,130
4,24,1,63,192,63,69.13,130
4,24,2,0,199,64,69.13,130
4,24,2,1,199,65,69.13,130
4,24,2,2,198,64,69.13,130
4,24,2,3,198,65,69.13,130
4,24,2,4,197,64,69.13,130
4,24,2,5,197,65,69.13,130
4,24,2,6,196,64,69.13,130
4,24,2,7,196,65,69.13,130
4,24,2,8,195,64,69.13,130
4,24,2,9,195,65,69.13,130
4,24,2,10,194,64,69.13,130
4,24,2,11,194,65,69.13,130
4,24,2,12,193,64,69.13,130
4,24,2,13,193,65,69.13,130
4,24,2,14,192,64,69.13,130
4,24,2,15,192,65,69.13,130
4,24,2,16,199,66,69.13,130
4,24,2,17,199,67,69.13,130
4,24,2,18,198,66,69.13,130
4,24,2,19,198,67,69.13,130
4,24,2,20,197,66,69.13,130
4,24,2,21,197,67,69.13,130
4,24,2,22,196,66,69.13,130
4,24,2,23,196,67,69.13,130
4,24,2,24,195,66,69.13,130
4,24,2,25,195,67,69.13,130
4,24,2,26,194,66,69.13,130
4,24,2,27,194,67,69.13,130
4,24,2,28,193,66,69.13,130
4,24,2,29,193,67,69.13,130
4,24,2,30,192,66,69.13,130
4,24,2,31,192,67,69.13,130
4,24,2,32,199,68,69.13,130
4,24,2,33,199,69,69.13,130
4,24,2,34,198,68,69.13,130
4,24,2,35,198,69,69.13,130
4,24,2,36,197,68,69.13,130
4,24,2,37,197,69,69.13,130
4,24,2,38,196,68,69.13,130
4,24,2,39,196,69,69.13,130
4,24,2,40,195,68,69.13,130
4,24,2,41,195,69,69.13,130
4,24,2,42,194,68,69.13,130
4,24,2,43,194,69,69.13,130
4,24,2,44,193,68,69.13,130
4,24,2,45,193,69,69.13,130
4,24,2,46,192,68,69.13,130
4,24,2,47,192,69,69.13,130
4,24,2,48,199,70,69.13,130
4,24,2,49,199,71,69.13,130
4,24,2,50,198,70,69.13,130
4,24,2,51,198,71,69.13,130
4,24,2,52,197,70,69.13,130
4,24,2,53,197,71,69.13,130
4,24,2,54,196,70,69.13,130
4,24,2,55,196,71,69.13,130
4,24,2,56,195,70,69.13,130
4,24,2,57,195,71,69.13,130
4,24,2,58,194,70,69.13,130
4,24,2,59,194,71,69.13,130
4,24,2,60,193,70,69.13,130
4,24,2,61,193,71,69.13,130
4,24,2,62,192,70,69.13,130
4,24,2,63,192,71,69.13,130
4,24,3,0,199,72,69.13,130
4,24,3,1,199,73,69.13,130
4,24,3,2,198,72,69.13,130
4,24,3,3,198,73,69.13,130
4,24,3,4,197,72,69.13,130
4,24,3,5,197,73,69.13,130
4,24,3,6,196,72,69.13,130
4,24,3,7,196,73,69.13,130
4,24,3,8,195,72,69.13,130
4,24,3,9,195,73,69.13,130
4,24,3,10,194,72,69.13,130
4,24,3,11,194,73,69.13,130
4,24,3,12,193,72,69.13,130
4,24,3,13,193,73,69.13,130
4,24,3,14,192,72,69.13,130
4,24,3,15,192,73,69.13,130
4,24,3,16,199,74,69.13,130
4,24,3,17,199,75,69.13,130
4,24,3,18,198,74,69.13,130
4,24,3,19,198,75,69.13,130
4,24,3,20,197,74,69.13,130
4,24,3,21,197,75,69.13,130
4,24,3,22,196,74,69.13,130
4,24,3,23,196,75,69.13,130
4,24,3,24,195,74,69.13,130
4,24,3,25,195,75,69.13,130
4,24,3,26,194,74,69.13,130
4,24,3,27,194,75,69.13,130
4,24,3,28,193,74,69.13,130
4,24,3,29,193,75,69.13,130
4,24,3,30,192,74,69.13,130
4,24,3,31,192,75,69.13,130
4,24,3,32,199,76,69.13,130
4,24,3,33,199,77,69.13,130
4,24,3,34,198,76,69.13,130
4,24,3,35,198,77,69.13,130
4,24,3,36,197,76,69.13,130
4,24,3,37,197,77,69.13,130
4,24,3,38,196,76,69.13,130
4,24,3,39,196,77,69.13,130
4,24,3,40,195,76,69.13,130
4,24,3,41,195,77,69.13,130
4,24,3,42,194,76,69.13,130
4,24,3,43,194,77,69.13,130
4,24,3,44,193,76,69.13,130
4,24,3,45,193,77,69.13,130
4,24,3,46,192,76,69.13,130
4,24,3,47,192,77,69.13,130
4,24,3,48,199,78,69.13,130
4,24,3,49,199,79,69.13,130
4,24,3,50,198,78,69.13,130
4,24,3,51,198,79,69.13,130
4,24,3,52,197,78,69.13,130
4,24,3,53,197,79,69.13,130
4,24,3,54,196,78,69.13,130
4,24,3,55,196,79,69.13,130
4,24,3,56,195,78,69.13,130
4,24,3,57,195,79,69.13,130
4,24,3,58,194,78,69.13,130
4,24,3,59,194,79,69.13,130
4,24,3,60,193,78,69.13,130
4,24,3,61,193,79,69.13,130
4,24,3,62,192,78,69.13,130
4,24,3,63,192,79,69.13,130
4,24,4,0,199,80,69.13,130
4,24,4,1,199,81,69.13,130
4,24,4,2,198,80,69.13,130
4,24,4,3,198,81,69.13,130
4,24,4,4,197,80,69.13,130
4,24,4,5,197,81,69.13,130
4,24,4,6,196,80,69.13,130
4,24,4,7,196,81,69.13,130
4,24,4,8,195,80,69.13,130
4,24,4,9,195,81,69.13,130
4,24,4,10,194,80,69.13,130
4,24,4,11,194,81,69.13,130
4,24,4,12,193,80,69.13,130
4,24,4,13,193,81,69.13,130
4,24,4,14,192,80,69.13,130
4,24,4,15,192,81,69.13,130
4,24,4,16,199,82,69.13,130
4,24,4,17,199,83,69.13,130
4,24,4,18,198,82,69.13,130
4,24,4,19,198,83,69.13,130
4,24,4,20,197,82,69.13,130
4,24,4,21,197,83,69.13,130
4,24,4,22,196,82,69.13,130
4,24,4,23,196,83,69.13,130
4,24,4,24,195,82,69.13,130
4,24,4,25,195,83,69.13,130
4,24,4,26,194,82,69.13,130
4,24,4,27,194,83,69.13,130
4,24,4,28,193,82,69.13,130
4,24,4,29,193,83,69.13,130
4,24,4,30,192,82,69.13,130
4,24,4,31,192,83,69.13,130
4,24,4,32,199,84,69.13,130
4,24,4,33,199,85,69.13,130
4,24,4,34,198,84,69.13,130
4,24,4,35,198,85,69.13,130
4,24,4,36,197,84,69.13,130
4,24,4,37,197,85,69.13,130
4,24,4,38,196,84,69.13,130
4,24,4,39,196,85,69.13,130
4,24,4,40,195,84,69.13,130
4,24,4,41,195,85,69.13,130
4,24,4,42,194,84,69.13,130
4,24,4,43,194,85,69.13,130
4,24,4,44,193,84,69.13,130
4,24,4,45,193,85,69.13,130
4,24,4,46,192,84,69.13,130
4,24,4,47,192,85,69.13,130
4,24,4,48,199,86,69.13,130
4,24,4,49,199,87,69.13,130
4,24,4,50,198,86,69.13,130
4,24,4,51,198,87,69.13,130
4,24,4,52,197,86,69.13,130
4,24,4,53,197,87,69.13,130
4,24,4,54,196,86,69.13,130
4,24,4,55,196,87,69.13,130
4,24,4,56,195,86,69.13,130
4,24,4,57,195,87,69.13,130
4,24,4,58,194,86,69.13,130
4,24,4,59,194,87,69.13,130
4,24,4,60,193,86,69.13,130
4,24,4,61,193,87,69.13,130
4,24,4,62,192,86,69.13,130
4,24,4,63,192,87,69.13,130
4,24,5,0,199,88,69.13,130
4,24,5,1,199,89,69.13,130
4,24,5,2,198,88,69.13,130
4,24,5,3,198,89,69.13,130
4,24,5,4,197,88,69.13,130
4,24,5,5,197,89,69.13,130
4,24,5,6,196,88,69.13,130
4,24,5,7,196,89,69.13,130
4,24,5,8,195,88,69.13,130
4,24,5,9,195,89,69.13,130
4,24,5,10,194,88,69.13,130
4,24,5,11,194,89,69.13,130
4,24,5,12,193,88,69.13,130
4,24,5,13,193,89,69.13,130
4,24,5,14,192,88,69.13,130
4,24,5,15,192,89,69.13,130
4,24,5,16,199,90,69.13,130
4,24,5,17,199,91,69.13,130
4,24,5,18,198,90,69.13,130
4,24,5,19,198,91,69.13,130
4,24,5,20,197,90,69.13,130
4,24,5,21,197,91,69.13,130
4,24,5,22,196,90,69.13,130
4,24,5,23,196,91,69.13,130
4,24,5,24,195,90,69.13,130
4,24,5,25,195,91,69.13,130
4,24,5,26,194,90,69.13,130
4,24,5,27,194,91,69.13,130
4,24,5,28,193,90,69.13,130
4,24,5,29,193,91,69.13,130
4,24,5,30,192,90,69.13,130
4,24,5,31,192,91,69.13,130
4,24,5,32,199,92,69.13,130
4,24,5,33,199,93,69.13,130
4,24,5,34,198,92,69.13,130
4,24,5,35,198,93,69.13,130
4,24,5,36,197,92,69.13,130
4,24,5,37,197,93,69.13,130
4,24,5,38,196,92,69.13,130
4,24,5,39,196,93,69.13,130
4,24,5,40,195,92,69.13,130
4,24,5,41,195,93,69.13,130
4,24,5,42,194,92,69.13,130
4,24,5,43,194,93,69.13,130
4,24,5,44,193,92,69.13,130
4,24,5,45,193,93,69.13,130
4,24,5,46,192,92,69.13,130
4,24,5,47,192,93,69.13,130
4,24,5,48,199,94,69.13,130
4,24,5,49,199,95,69.13,130
4,24,5,50,198,94,69.13,130
4,24,5,51,198,95,69.13,130
4,24,5,52,197,94,69.13,130
4,24,5,53,197,95,69.13,130
4,24,5,54,196,94,69.13,130
