sector,ib,channel,bias,gs
3,5,42,69.13,130
3,5,43,69.13,130
3,5,44,69.13,130
3,5,45,69.13,130
3,5,46,69.13,130
3,5,47,69.13,130
3,5,48,69.13,130
3,5,49,69.13,130
3,5,50,69.13,130
3,5,51,69.13,130
3,5,52,69.13,130
3,5,53,69.13,130
3,5,54,69.13,130
3,5,55,69.13,130
3,5,56,69.13,130
3,5,57,69.13,130
3,5,58,69.13,130
3,5,59,69.13,130
3,5,60,69.13,130
3,5,61,69.13,130
3,5,62,69.13,130
3,5,63,69.13,130
4,0,0,69.13,130
4,0,1,69.13,130
4,0,2,69.13,130
4,0,3,69.13,130
4,0,4,69.13,130
4,0,5,69.13,130
4,0,6,69.13,130
4,0,7,69.13,130
4,0,8,69.13,130
4,0,9,69.13,130
4,0,10,69.13,130
4,0,11,69.13,130
4,0,12,69.13,130
4,0,13,69.13,130
4,0,14,69.13,130
4,0,15,69.13,130
4,0,16,69.13,130
4,0,17,69.13,130
4,0,18,69.13,130
4,0,19,69.13,130
4,0,20,69.13,130
4,0,21,69.13,130
4,0,22,69.13,130
4,0,23,69.13,130
4,0,24,69.13,130
4,0,25,69.13,130
4,0,26,69.13,130
4,0,27,69.13,130
4,0,28,69.13,130
4,0,29,69.13,130
4,0,30,69.13,130
4,0,31,69.13,130
4,0,32,69.13,130
4,0,33,69.13,130
4,0,34,69.13,130
4,0,35,69.13,130
4,0,36,69.13,130
4,0,37,69.13,130
4,0,38,69.13,130
4,0,39,69.13,130
4,0,40,69.13,130
4,0,41,69.13,130
4,0,42,69.13,130
4,0,43,69.13,130
4,0,44,69.13,130
4,0,45,69.13,130
4,0,46,69.13,130
4,0,47,69.13,130
4,0,48,69.13,130
4,0,49,69.13,130
4,0,50,69.13,130
4,0,51,69.13,130
4,0,52,69.13,130
4,0,53,69.13,130
4,0,54,69.13,130
4,0,55,69.13,130
4,0,56,69.13,130
4,0,57,69.13,130
4,0,58,69.13,130
4,0,59,69.13,130
4,0,60,69.13,130
4,0,61,69.13,130
4,0,62,69.13,130
4,0,63,69.13,130
4,1,0,69.13,130
4,1,1,69.13,130
4,1,2,69.13,130
4,1,3,69.13,130
4,1,4,69.13,130
4,1,5,69.13,130
4,1,6,69.13,130
4,1,7,69.13,130
4,1,8,69.13,130
4,1,9,69.13,130
4,1,10,69.13,130
4,1,11,69.13,130
4,1,12,69.13,130
4,1,13,69.13,130
4,1,14,69.13,130
4,1,15,69.13,130
4,1,16,69.13,130
4,1,17,69.13,130
4,1,18,69.13,130
4,1,19,69.13,130
4,1,20,69.13,130
4,1,21,69.13,130
4,1,22,69.13,130
4,1,23,69.13,130
4,1,24,69.13,130
4,1,25,69.13,130
4,1,26,69.13,130
4,1,27,69.13,130
4,1,28,69.13,130
4,1,29,69.13,130
4,1,30,69.13,130
4,1,31,69.13,130
4,1,32,69.13,130
4,1,33,69.13,130
4,1,34,69.13,130
4,1,35,69.13,130
4,1,36,69.13,130
4,1,37,69.13,130
4,1,38,69.13,130
4,1,39,69.13,130
4,1,40,69.13,130
4,1,41,69.13,130
4,1,42,69.13,130
4,1,43,69.13,130
4,1,44,69.13,130
4,1,45,69.13,130
4,1,46,69.13,130
4,1,47,69.13,130
4,1,48,69.13,130
4,1,49,69.13,130
4,1,50,69.13,130
4,1,51,69.13,130
4,1,52,69.13,130
4,1,53,69.13,130
4,1,54,69.13,130
4,1,55,69.13,130
4,1,56,69.13,130
4,1,57,69.13,130
4,1,58,69.13,130
4,1,59,69.13,130
4,1,60,69.13,130
4,1,61,69.13,130
4,1,62,69.13,130
4,1,63,69.13,130
4,2,0,69.13,130
4,2,1,69.13,130
4,2,2,69.13,130
4,2,3,69.13,130
4,2,4,69.13,130
4,2,5,69.13,130
4,2,6,69.13,130
4,2,7,69.13,130
4,2,8,69.13,130
4,2,9,69.13,130
4,2,10,69.13,130
4,2,11,69.13,130
4,2,12,69.13,130
4,2,13,69.13,130
4,2,14,69.13,130
4,2,15,69.13,130
4,2,16,69.13,130
4,2,17,69.13,130
4,2,18,69.13,130
4,2,19,69.13,130
4,2,20,69.13,130
4,2,21,69.13,130
4,2,22,69.13,130
4,2,23,69.13,130
4,2,24,69.13,130
4,2,25,69.13,130
4,2,26,69.13,130
4,2,27,69.13,130
4,2,28,69.13,130
4,2,29,69.13,130
4,2,30,69.13,130
4,2,31,69.13,130
4,2,32,69.13,130
4,2,33,69.13,130
4,2,34,69.13,130
4,2,35,69.13,130
4,2,36,69.13,130
4,2,37,69.13,130
4,2,38,69.13,130
4,2,39,69.13,130
4,2,40,69.13,130
4,2,41,69.13,130
4,2,42,69.13,130
4,2,43,69.13,130
4,2,44,69.13,130
4,2,45,69.13,130
4,2,46,69.13,130
4,2,47,69.13,130
4,2,48,69.13,130
4,2,49,69.13,130
4,2,50,69.13,130
4,2,51,69.13,130
4,2,52,69.13,130
4,2,53,69.13,130
4,2,54,69.13,130
4,2,55,69.13,130
4,2,56,69.13,130
4,2,57,69.13,130
4,2,58,69.13,130
4,2,59,69.13,130
4,2,60,69.13,130
4,2,61,69.13,130
4,2,62,69.13,130
4,2,63,69.13,130
4,3,0,69.13,130
4,3,1,69.13,130
4,3,2,69.13,130
4,3,3,69.13,130
4,3,4,69.13,130
4,3,5,69.13,130
4,3,6,69.13,130
4,3,7,69.13,130
4,3,8,69.13,130
4,3,9,69.13,130
4,3,10,69.13,130
4,3,11,69.13,130
4,3,12,69.13,130
4,3,13,69.13,130
4,3,14,69.13,130
4,3,15,69.13,130
4,3,16,69.13,130
4,3,17,69.13,130
4,3,18,69.13,130
4,3,19,69.13,130
4,3,20,69.13,130
4,3,21,69.13,130
4,3,22,69.13,130
4,3,23,69.13,130
4,3,24,69.13,130
4,3,25,69.13,130
4,3,26,69.13,130
4,3,27,69.13,130
4,3,28,69.13,130
4,3,29,69.13,130
4,3,30,69.13,130
4,3,31,69.13,130
4,3,32,69.13,130
4,3,33,69.13,130
4,3,34,69.13,130
4,3,35,69.13,130
4,3,36,69.13,130
4,3,37,69.13,130
4,3,38,69.13,130
4,3,39,69.13,130
4,3,40,69.13,130
4,3,41,69.13,130
4,3,42,69.13,130
4,3,43,69.13,130
4,3,44,69.13,130
4,3,45,69.13,130
4,3,46,69.13,130
4,3,47,69.13,130
4,3,48,69.13,130
4,3,49,69.13,130
4,3,50,69.13,130
4,3,51,69.13,130
4,3,52,69.13,130
4,3,53,69.13,130
4,3,54,69.13,130
4,3,55,69.13,130
4,3,56,69.13,130
4,3,57,69.13,130
4,3,58,69.13,130
4,3,59,69.13,130
4,3,60,69.13,130
4,3,61,69.13,130
4,3,62,69.13,130
4,3,63,69.13,130
4,4,0,69.13,130
4,4,1,69.13,130
4,4,2,69.13,130
4,4,3,69.13,130
4,4,4,69.13,130
4,4,5,69.13,130
4,4,6,69.13,130
4,4,7,69.13,130
4,4,8,69.13,130
4,4,9,69.13,130
4,4,10,69.13,130
4,4,11,69.13,130
4,4,12,69.13,130
4,4,13,69.13,130
4,4,14,69.13,130
4,4,15,69.13,130
4,4,16,69.13,130
4,4,17,69.13,130
4,4,18,69.13,130
4,4,19,69.13,130
4,4,20,69.13,130
4,4,21,69.13,130
4,4,22,69.13,130
4,4,23,69.13,130
4,4,24,69.13,130
4,4,25,69.13,130
4,4,26,69.13,130
4,4,27,69.13,130
4,4,28,69.13,130
4,4,29,69.13,130
4,4,30,69.13,130
4,4,31,69.13,130
4,4,32,69.13,130
4,4,33,69.13,130
4,4,34,69.13,130
4,4,35,69.13,130
4,4,36,69.13,130
4,4,37,69.13,130
4,4,38,69.13,130
4,4,39,69.13,130
4,4,40,69.13,130
4,4,41,69.13,130
4,4,42,69.13,130
4,4,43,69.13,130
4,4,44,69.13,130
4,4,45,69.13,130
4,4,46,69.13,130
4,4,47,69.13,130
4,4,48,69.13,130
4,4,49,69.13,130
4,4,50,69.13,130
4,4,51,69.13,130
4,4,52,69.13,130
4,4,53,69.13,130
4,4,54,69.13,130
4,4,55,69.13,130
4,4,56,69.13,130
4,4,57,69.13,130
4,4,58,69.13,130
4,4,59,69.13,130
4,4,60,69.13,130
4,4,61,69.13,130
4,4,62,69.13,130
4,4,63,69.13,130
4,5,0,69.13,130
4,5,1,69.13,130
4,5,2,69.13,130
4,5,3,69.13,130
4,5,4,69.13,130
4,5,5,69.13,130
4,5,6,69.13,130
4,5,7,69.13,130
4,5,8,69.13,130
4,5,9,69.13,130
4,5,10,69.13,130
4,5,11,69.13,130
4,5,12,69.13,130
4,5,13,69.13,130
4,5,14,69.13,130
4,5,15,69.13,130
4,5,16,69.13,130
4,5,17,69.13,130
4,5,18,69.13,130
4,5,19,69.13,130
4,5,20,69.13,130
4,5,21,69.13,130
4,5,22,69.13,130
4,5,23,69.13,130
4,5,24,69.13,130
4,5,25,69.13,130
4,5,26,69.13,130
4,5,27,69.13,130
4,5,28,69.13,130
4,5,29,69.13,130
4,5,30,69.13,130
4,5,31,69.13,130
4,5,32,69.13,130
4,5,33,69.13,130
4,5,34,69.13,130
4,5,35,69.13,130
4,5,36,69.13,130
4,5,37,69.13,130
4,5,38,69.13,130
4,5,39,69.13,130
4,5,40,69.13,130
4,5,41,69.13,130
4,5,42,69.13,130
4,5,43,69.13,130
4,5,44,69.13,130
4,5,45,69.13,130
4,5,46,69.13,130
4,5,47,69.13,130
4,5,48,69.13,130
4,5,49,69.13,130
4,5,50,69.13,130
4,5,51,69.13,130
4,5,52,69.13,130
4,5,53,69.13,130
4,5,54,69.13,130
4,5,55,69.13,130
4,5,56,69.13,130
4,5,57,69.13,130
4,5,58,69.13,130
4,5,59,69.13,130
4,5,60,69.13,130
4,5,61,69.13,130
4,5,62,69.13,130
4,5,63,69.13,130
5,0,0,69.13,130
5,0,1,69.13,130
5,0,2,69.13,130
5,0,3,69.13,130
5,0,4,69.13,130
5,0,5,69.13,130
5,0,6,69.13,130
5,0,7,69.13,130
5,0,8,69.13,130
5,0,9,69.13,130
5,0,10,69.13,130
5,0,11,69.13,130
5,0,12,69.13,130
5,0,13,69.13,130
5,0,14,69.13,130
5,0,15,69.13,130
5,0,16,69.13,130
5,0,17,69.13,130
5,0,18,69.13,130
5,0,19,69.13,130
5,0,20,69.13,130
5,0,21,69.13,130
5,0,22,69.13,130
5,0,23,69.13,130
5,0,24,69.13,130
5,0,25,69.13,130
5,0,26,69.13,130
5,0,27,69.13,130
5,0,28,69.13,130
5,0,29,69.13,130
5,0,30,69.13,130
5,0,31,69.13,130
5,0,32,69.13,130
5,0,33,69.13,130
5,0,34,69.13,130
5,0,35,69.13,130
5,0,36,69.13,130
5,0,37,69.13,130
5,0,38,69.13,130
5,0,39,69.13,130
5,0,40,69.13,130
5,0,41,69.13,130
5,0,42,69.13,130
5,0,43,69.13,130
5,0,44,69.13,130
5,0,45,69.13,130
5,0,46,69.13,130
5,0,47,69.13,130
5,0,48,69.13,130
5,0,49,69.13,130
5,0,50,69.13,130
5,0,51,69.13,130
5,0,52,69.13,130
5,0,53,69.13,130
5,0,54,69.13,130
5,0,55,69.13,130
5,0,56,69.13,130
5,0,57,69.13,130
5,0,58,69.13,130
5,0,59,69.13,130
5,0,60,69.13,130
5,0,61,69.13,130
5,0,62,69.13,130
5,0,63,69.13,130
5,1,0,69.13,130
5,1,1,69.13,130
5,1,2,69.13,130
5,1,3,69.13,130
5,1,4,69.13,130
5,1,5,69.13,130
5,1,6,69.13,130
5,1,7,69.13,130
5,1,8,69.13,130
5,1,9,69.13,130
5,1,10,69.13,130
5,1,11,69.13,130
5,1,12,69.13,130
5,1,13,69.13,130
5,1,14,69.13,130
5,1,15,69.13,130
5,1,16,69.13,130
5,1,17,69.13,130
5,1,18,69.13,130
5,1,19,69.13,130
5,1,20,69.13,130
5,1,21,69.13,130
5,1,22,69.13,130
5,1,23,69.13,130
5,1,24,69.13,130
5,1,25,69.13,130
5,1,26,69.13,130
5,1,27,69.13,130
5,1,28,69.13,130
5,1,29,69.13,130
5,1,30,69.13,130
5,1,31,69.13,130
5,1,32,69.13,130
5,1,33,69.13,130
5,1,34,69.13,130
5,1,35,69.13,130
5,1,36,69.13,130
5,1,37,69.13,130
5,1,38,69.13,130
5,1,39,69.13,130
5,1,40,69.13,130
5,1,41,69.13,130
5,1,42,69.13,130
5,1,43,69.13,130
5,1,44,69.13,130
5,1,45,69.13,130
5,1,46,69.13,130
5,1,47,69.13,130
5,1,48,69.13,130
5,1,49,69.13,130
5,1,50,69.13,130
5,1,51,69.13,130
5,1,52,69.13,130
5,1,53,69.13,130
5,1,54,69.13,130
5,1,55,69.13,130
5,1,56,69.13,130
5,1,57,69.13,130
5,1,58,69.13,130
5,1,59,69.13,130
5,1,60,69.13,130
5,1,61,69.13,130
5,1,62,69.13,130
5,1,63,69.13,130
5,2,0,69.13,130
5,2,1,69.13,130
5,2,2,69.13,130
5,2,3,69.13,130
5,2,4,69.13,130
5,2,5,69.13,130
5,2,6,69.13,130
5,2,7,69.13,130
5,2,8,69.13,130
5,2,9,69.13,130
5,2,10,69.13,130
5,2,11,69.13,130
5,2,12,69.13,130
5,2,13,69.13,130
5,2,14,69.13,130
5,2,15,69.13,130
5,2,16,69.13,130
5,2,17,69.13,130
5,2,18,69.13,130
5,2,19,69.13,130
5,2,20,69.13,130
5,2,21,69.13,130
5,2,22,69.13,130
5,2,23,69.13,130
5,2,24,69.13,130
5,2,25,69.13,130
5,2,26,69.13,130
5,2,27,69.13,130
5,2,28,69.13,130
5,2,29,69.13,130
5,2,30,69.13,130
5,2,31,69.13,130
5,2,32,69.13,130
5,2,33,69.13,130
5,2,34,69.13,130
5,2,35,69.13,130
5,2,36,69.13,130
5,2,37,69.13,130
5,2,38,69.13,130
5,2,39,69.13,130
5,2,40,69.13,130
5,2,41,69.13,130
5,2,42,69.13,130
5,2,43,69.13,130
5,2,44,69.13,130
5,2,45,69.13,130
5,2,46,69.13,130
5,2,47,69.13,130
5,2,48,69.13,130
5,2,49,69.13,130
5,2,50,69.13,130
5,2,51,69.13,130
5,2,52,69.13,130
5,2,53,69.13,130
5,2,54,69.13,130
5,2,55,69.13,130
5,2,56,69.13,130
5,2,57,69.13,130
5,2,58,69.13,130
5,2,59,69.13,130
5,2,60,69.13,130
5,2,61,69.13,130
5,2,62,69.13,130
5,2,63,69.13,130
5,3,0,69.13,130
5,3,1,69.13,130
5,3,2,69.13,130
5,3,3,69.13,130
5,3,4,69.13,130
5,3,5,69.13,130
5,3,6,69.13,130
5,3,7,69.13,130
5,3,8,69.13,130
5,3,9,69.13,130
5,3,10,69.13,130
5,3,11,69.13,130
5,3,12,69.13,130
5,3,13,69.13,130
5,3,14,69.13,130
5,3,15,69.13,130
5,3,16,69.13,130
5,3,17,69.13,130
5,3,18,69.13,130
5,3,19,69.13,130
5,3,20,69.13,130
5,3,21,69.13,130
5,3,22,69.13,130
5,3,23,69.13,130
5,3,24,69.13,130
5,3,25,69.13,130
5,3,26,69.13,130
5,3,27,69.13,130
5,3,28,69.13,130
5,3,29,69.13,130
5,3,30,69.13,130
5,3,31,69.13,130
5,3,32,69.13,130
5,3,33,69.13,130
5,3,34,69.13,130
5,3,35,69.13,130
5,3,36,69.13,130
5,3,37,69.13,130
5,3,38,69.13,130
5,3,39,69.13,130
5,3,40,69.13,130
5,3,41,69.13,130
5,3,42,69.13,130
5,3,43,69.13,130
5,3,44,69.13,130
5,3,45,69.13,130
5,3,46,69.13,130
5,3,47,69.13,130
5,3,48,69.13,130
5,3,49,69.13,130
5,3,50,69.13,130
5,3,51,69.13,130
5,3,52,69.13,130
5,3,53,69.13,130
5,3,54,69.13,130
5,3,55,69.13,130
5,3,56,69.13,130
5,3,57,69.13,130
5,3,58,69.13,130
5,3,59,69.13,130
5,3,60,69.13,130
5,3,61,69.13,130
5,3,62,69.13,130
5,3,63,69.13,130
5,4,0,69.13,130
5,4,1,69.13,130
5,4,2,69.13,130
5,4,3,69.13,130
5,4,4,69.13,130
5,4,5,69.13,130
5,4,6,69.13,130
5,4,7,69.13,130
5,4,8,69.13,130
5,4,9,69.13,130
5,4,10,69.13,130
5,4,11,69.13,130
5,4,12,69.13,130
5,4,13,69.13,130
5,4,14,69.13,130
5,4,15,69.13,130
5,4,16,69.13,130
5,4,17,69.13,130
5,4,18,69.13,130
5,4,19,69.13,130
5,4,20,69.13,130
5,4,21,69.13,130
5,4,22,69.13,130
5,4,23,69.13,130
5,4,24,69.13,130
5,4,25,69.13,130
5,4,26,69.13,130
5,4,27,69.13,130
5,4,28,69.13,130
5,4,29,69.13,130
5,4,30,69.13,130
5,4,31,69.13,130
5,4,32,69.13,130
5,4,33,69.13,130
5,4,34,69.13,130
5,4,35,69.13,130
5,4,36,69.13,130
5,4,37,69.13,130
5,4,38,69.13,130
5,4,39,69.13,130
5,4,40,69.13,130
5,4,41,69.13,130
5,4,42,69.13,130
5,4,43,69.13,130
5,4,44,69.13,130
5,4,45,69.13,130
5,4,46,69.13,130
5,4,47,69.13,130
5,4,48,69.13,130
5,4,49,69.13,130
5,4,50,69.13,130
5,4,51,69.13,130
5,4,52,69.13,130
5,4,53,69.13,130
5,4,54,69.13,130
5,4,55,69.13,130
5,4,56,69.13,130
5,4,57,69.13,130
5,4,58,69.13,130
5,4,59,69.13,130
5,4,60,69.13,130
5,4,61,69.13,130
5,4,62,69.13,130
5,4,63,69.13,130
5,5,0,69.13,130
5,5,1,69.13,130
5,5,2,69.13,130
5,5,3,69.13,130
5,5,4,69.13,130
5,5,5,69.13,130
5,5,6,69.13,130
5,5,7,69.13,130
5,5,8,69.13,130
5,5,9,69.13,130
5,5,10,69.13,130
5,5,11,69.13,130
5,5,12,69.13,130
5,5,13,69.13,130
5,5,14,69.13,130
5,5,15,69.13,130
5,5,16,69.13,130
5,5,17,69.13,130
5,5,18,69.13,130
5,5,19,69.13,130
5,5,20,69.13,130
5,5,21,69.13,130
5,5,22,69.13,130
5,5,23,69.13,130
5,5,24,69.13,130
5,5,25,69.13,130
5,5,26,69.13,130
5,5,27,69.13,130
5,5,28,69.13,130
5,5,29,69.13,130
5,5,30,69.13,130
5,5,31,69.13,130
5,5,32,69.13,130
5,5,33,69.13,130
5,5,34,69.13,130
5,5,35,69.13,130
5,5,36,69.13,130
5,5,37,69.13,130
5,5,38,69.13,130
5,5,39,69.13,130
5,5,40,69.13,130
5,5,41,69.13,130
5,5,42,69.13,130
5,5,43,69.13,130
5,5,44,69.13,130
5,5,45,69.13,130
5,5,46,69.13,130
5,5,47,69.13,130
5,5,48,69.13,130
5,5,49,69.13,130
5,5,50,69.13,130
5,5,51,69.13,130
5,5,52,69.13,130
5,5,53,69.13,130
5,5,54,69.13,130
5,5,55,69.13,130
5,5,56,69.13,130
5,5,57,69.13,130
5,5,58,69.13,130
5,5,59,69.13,130
5,5,60,69.13,130
5,5,61,69.13,130
5,5,62,69.13,130
5,5,63,69.13,130
6,0,0,69.13,130
6,0,1,69.13,130
6,0,2,69.13,130
6,0,3,69.13,130
6,0,4,69.13,130
6,0,5,69.13,130
6,0,6,69.13,130
6,0,7,69.13,130
6,0,8,69.13,130
6,0,9,69.13,130
6,0,10,69.13,130
6,0,11,69.13,130
6,0,12,69.13,130
6,0,13,69.13,130
6,0,14,69.13,130
6,0,15,69.13,130
6,0,16,69.13,130
6,0,17,69.13,130
6,0,18,69.13,130
6,0,19,69.13,130
6,0,20,69.13,130
6,0,21,69.13,130
6,0,22,69.13,130
6,0,23,69.13,130
6,0,24,69.13,130
6,0,25,69.13,130
6,0,26,69.13,130
6,0,27,69.13,130
6,0,28,69.13,130
6,0,29,69.13,130
6,0,30,69.13,130
6,0,31,69.13,130
6,0,32,69.13,130
6,0,33,69.13,130
6,0,34,69.13,130
6,0,35,69.13,130
6,0,36,69.13,130
6,0,37,69.13,130
6,0,38,69.13,130
6,0,39,69.13,130
6,0,40,69.13,130
6,0,41,69.13,130
6,0,42,69.13,130
6,0,43,69.13,130
6,0,44,69.13,130
6,0,45,69.13,130
6,0,46,69.13,130
6,0,47,69.13,130
6,0,48,69.13,130
6,0,49,69.13,130
6,0,50,69.13,130
6,0,51,69.13,130
6,0,52,69.13,130
6,0,53,69.13,130
6,0,54,69.13,130
6,0,55,69.13,130
6,0,56,69.13,130
6,0,57,69.13,130
6,0,58,69.13,130
6,0,59,69.13,130
6,0,60,69.13,130
6,0,61,69.13,130
6,0,62,69.13,130
6,0,63,69.13,130
6,1,0,69.13,130
6,1,1,69.13,130
6,1,2,69.13,130
6,1,3,69.13,130
6,1,4,69.13,130
6,1,5,69.13,130
6,1,6,69.13,130
6,1,7,69.13,130
6,1,8,69.13,130
6,1,9,69.13,130
6,1,10,69.13,130
6,1,11,69.13,130
6,1,12,69.13,130
6,1,13,69.13,130
6,1,14,69.13,130
6,1,15,69.13,130
6,1,16,69.13,130
6,1,17,69.13,130
6,1,18,69.13,130
6,1,19,69.13,130
6,1,20,69.13,130
6,1,21,69.13,130
6,1,22,69.13,130
6,1,23,69.13,130
6,1,24,69.13,130
6,1,25,69.13,130
6,1,26,69.13,130
6,1,27,69.13,130
6,1,28,69.13,130
6,1,29,69.13,130
6,1,30,69.13,130
6,1,31,69.13,130
6,1,32,69.18,180
6,1,33,69.18,180
6,1,34,69.18,180
6,1,35,69.18,180
6,1,36,69.18,180
6,1,37,69.18,180
6,1,38,69.18,180
6,1,39,69.18,180
6,1,40,69.18,180
6,1,41,69.18,180
6,1,42,69.18,180
6,1,43,69.18,180
6,1,44,69.18,180
6,1,45,69.18,180
6,1,46,69.18,180
6,1,47,69.18,180
6,1,48,69.18,180
6,1,49,69.18,180
6,1,50,69.18,180
6,1,51,69.18,180
6,1,52,69.18,180
6,1,53,69.18,180
6,1,54,69.18,180
6,1,55,69.18,180
6,1,56,69.18,180
6,1,57,69.18,180
6,1,58,69.18,180
6,1,59,69.18,180
6,1,60,69.13,130
6,1,61,69.13,130
6,1,62,69.13,130
6,1,63,69.13,130
6,2,0,69.18,180
6,2,1,69.18,180
6,2,2,69.18,180
6,2,3,69.18,180
6,2,4,69.18,180
6,2,5,69.18,180
6,2,6,69.18,180
6,2,7,69.18,180
6,2,8,69.18,180
6,2,9,69.18,180
6,2,10,69.18,180
6,2,11,69.18,180
6,2,12,69.18,180
6,2,13,69.18,180
6,2,14,69.18,180
6,2,15,69.18,180
6,2,16,69.18,180
6,2,17,69.18,180
6,2,18,69.18,180
6,2,19,69.18,180
6,2,20,69.18,180
6,2,21,69.18,180
6,2,22,69.18,180
6,2,23,69.18,180
6,2,24,69.18,180
6,2,25,69.18,180
6,2,26,69.18,180
6,2,27,69.18,180
6,2,28,69.18,180
6,2,29,69.18,180
6,2,30,69.18,180
6,2,31,69.18,180
6,2,32,69.18,180
6,2,33,69.18,180
6,2,34,69.18,180
6,2,35,69.18,180
6,2,36,69.18,180
6,2,37,69.18,180
6,2,38,69.18,180
6,2,39,69.18,180
6,2,40,69.18,180
6,2,41,69.18,180
6,2,42,69.18,180
6,2,43,69.18,180
6,2,44,69.18,180
6,2,45,69.18,180
6,2,46,69.18,180
6,2,47,69.18,180
6,2,48,69.18,180
6,2,49,69.18,180
6,2,50,69.18,180
6,2,51,69.18,180
6,2,52,69.18,180
6,2,53,69.18,180
6,2,54,69.18,180
6,2,55,69.18,180
6,2,56,69.18,180
6,2,57,69.18,180
6,2,58,69.18,180
6,2,59,69.18,180
6,2,60,69.18,180
6,2,61,69.18,180
6,2,62,69.18,180
6,2,63,69.18,180
6,3,0,69.18,180
6,3,1,69.18,180
6,3,2,69.18,180
6,3,3,69.18,180
6,3,4,69.18,180
6,3,5,69.18,180
6,3,6,69.18,180
6,3,7,69.18,180
6,3,8,69.18,180
6,3,9,69.18,180
6,3,10,69.18,180
6,3,11,69.18,180
6,3,12,69.18,180
6,3,13,69.18,180
6,3,14,69.18,180
6,3,15,69.18,180
6,3,16,69.18,180
6,3,17,69.18,180
6,3,18,69.18,180
6,3,19,69.18,180
6,3,20,69.18,180
6,3,21,69.18,180
6,3,22,69.18,180
6,3,23,69.18,180
6,3,24,69.18,180
6,3,25,69.18,180
6,3,26,69.18,180
6,3,27,69.18,180
6,3,28,69.18,180
6,3,29,69.18,180
6,3,30,69.18,180
6,3,31,69.18,180
6,3,32,69.18,180
6,3,33,69.18,180
6,3,34,69.18,180
6,3,35,69.18,180
6,3,36,69.18,180
6,3,37,69.18,180
6,3,38,69.18,180
6,3,39,69.18,180
6,3,40,69.18,180
6,3,41,69.18,180
6,3,42,69.18,180
6,3,43,69.18,180
6,3,44,69.18,180
6,3,45,69.18,180
6,3,46,69.18,180
6,3,47,69.18,180
6,3,48,69.18,180
6,3,49,69.18,180
6,3,50,69.18,180
6,3,51,69.18,180
6,3,52,69.18,180
6,3,53,69.18,180
6,3,54,69.18,180
6,3,55,69.18,180
6,3,56,69.18,180
6,3,57,69.18,180
6,3,58,69.18,180
6,3,59,69.18,180
6,3,60,69.18,180
6,3,61,69.18,180
6,3,62,69.18,180
6,3,63,69.18,180
6,4,0,69.18,180
6,4,1,69.18,180
6,4,2,69.18,180
6,4,3,69.18,180
6,4,4,69.18,180
6,4,5,69.18,180
6,4,6,69.18,180
6,4,7,69.18,180
6,4,8,69.18,180
6,4,9,69.18,180
6,4,10,69.18,180
6,4,11,69.18,180
6,4,12,69.18,180
6,4,13,69.18,180
6,4,14,69.18,180
6,4,15,69.18,180
6,4,16,69.18,180
6,4,17,69.18,180
6,4,18,69.18,180
6,4,19,69.18,180
6,4,20,69.18,180
6,4,21,69.18,180
6,4,22,69.18,180
6,4,23,69.18,180
6,4,24,69.18,180
6,4,25,69.18,180
6,4,26,69.18,180
6,4,27,69.18,180
6,4,28,69.18,180
6,4,29,69.18,180
6,4,30,69.18,180
6,4,31,69.18,180
6,4,32,69.18,180
6,4,33,69.18,180
6,4,34,69.18,180
6,4,35,69.18,180
6,4,36,69.18,180
6,4,37,69.18,180
6,4,38,69.18,180
6,4,39,69.18,180
6,4,40,69.18,180
6,4,41,69.18,180
6,4,42,69.18,180
6,4,43,69.18,180
6,4,44,69.18,180
6,4,45,69.18,180
6,4,46,69.18,180
6,4,47,69.18,180
6,4,48,69.18,180
6,4,49,69.18,180
6,4,50,69.18,180
6,4,51,69.18,180
6,4,52,69.18,180
6,4,53,69.18,180
6,4,54,69.18,180
6,4,55,69.18,180
6,4,56,69.18,180
6,4,57,69.18,180
6,4,58,69.18,180
6,4,59,69.18,180
6,4,60,69.18,180
6,4,61,69.18,180
6,4,62,69.18,180
6,4,63,69.18,180
6,5,0,69.18,180
6,5,1,69.18,180
6,5,2,69.18,180
6,5,3,69.18,180
6,5,4,69.18,180
6,5,5,69.18,180
6,5,6,69.18,180
6,5,7,69.18,180
6,5,8,69.18,180
6,5,9,69.18,180
6,5,10,69.18,180
6,5,11,69.18,180
6,5,12,69.18,180
6,5,13,69.18,180
6,5,14,69.18,180
6,5,15,69.18,180
6,5,16,69.13,130
6,5,17,69.13,130
6,5,18,69.13,130
6,5,19,69.13,130
6,5,20,69.18,180
6,5,21,69.18,180
6,5,22,69.18,180
6,5,23,69.18,180
6,5,24,69.18,180
6,5,25,69.18,180
6,5,26,69.18,180
6,5,27,69.18,180
6,5,28,69.18,180
6,5,29,69.18,180
6,5,30,69.18,180
6,5,31,69.18,180
6,5,32,69.13,130
6,5,33,69.13,130
6,5,34,69.13,130
6,5,35,69.13,130
6,5,36,69.18,180
6,5,37,69.18,180
6,5,38,69.18,180
6,5,39,69.18,180
6,5,40,69.18,180
6,5,41,69.18,180
6,5,42,69.18,180
6,5,43,69.18,180
6,5,44,69.18,180
6,5,45,69.18,180
6,5,46,69.18,180
6,5,47,69.18,180
6,5,48,69.13,130
6,5,49,69.13,130
6,5,50,69.13,130
6,5,51,69.13,130
6,5,52,69.13,130
6,5,53,69.13,130
6,5,54,69.13,130
